transaction_id,account_id,txn_date,txn_time,txn_type,channel,amount,currency,balance_after,merchant,description,is_flagged
7004112,100246,2025-07-15,22:00:00,Transfer Out,POS,33316.57,NPR,836809.62,,Outgoing fund transfer,False
7004111,100246,2025-07-26,10:15:00,Withdrawal,Internet Banking,20349,NPR,816460.62,Self,ATM cash withdrawal,False
7004113,100246,2025-07-29,19:00:00,Transfer Out,Branch,20840.1,NPR,795620.52,,Outgoing fund transfer,False
7004119,100246,2025-09-11,09:45:00,Deposit,POS,93433.4,NPR,889053.92,Self,Cash deposit at branch counter,True
7004120,100246,2025-09-20,18:00:00,Deposit,ATM,43625.62,NPR,932679.54,Self,Cash deposit at branch counter,False
7004129,100246,2025-11-02,07:15:00,POS Purchase,Internet Banking,9583.05,NPR,923096.49,Daraz,Point-of-sale card purchase,False
7004131,100246,2025-11-29,18:00:00,Fee,Mobile App,721.81,NPR,922374.68,,Monthly account maintenance fee,False
7004115,100246,2026-01-13,11:30:00,Fee,IVR,614.03,NPR,921760.65,,Monthly account maintenance fee,False
7004118,100246,2026-01-14,16:00:00,Transfer In,Mobile App,92940.65,NPR,1014701.3,,Incoming fund transfer,False
7004125,100246,2026-02-28,11:00:00,Loan EMI,Internet Banking,44283.26,NPR,970418.04,,Loan EMI auto-debit,False
7004124,100246,2026-05-02,14:30:00,Loan EMI,Internet Banking,11655.9,NPR,958762.14,,Loan EMI auto-debit,False
7004126,100246,2026-05-30,11:45:00,Deposit,IVR,15056.4,NPR,973818.54,Self,Cash deposit at branch counter,False
7004116,100246,2026-06-09,08:30:00,Interest Credit,POS,44443.96,NPR,1018262.5,,Quarterly interest credit,False
7004128,100246,2026-07-19,10:30:00,Interest Credit,Mobile App,23543.2,NPR,1041805.7,,Quarterly interest credit,False
7004110,100246,2026-07-31,08:45:00,Withdrawal,Mobile App,13855.62,NPR,1027950.08,Self,ATM cash withdrawal,False
7004114,100246,2026-08-26,18:15:00,Transfer In,Branch,59817.96,NPR,1087768.04,,Incoming fund transfer,False
7004135,100247,2024-10-13,22:30:00,Transfer In,Branch,79775.56,NPR,424933.99,,Incoming fund transfer,False
7004140,100247,2025-03-28,17:00:00,POS Purchase,POS,7792.89,NPR,417141.1,IME Remit,Point-of-sale card purchase,False
7004146,100247,2025-04-07,13:45:00,Deposit,Branch,50650.73,NPR,467791.83,Self,Cash deposit at branch counter,False
7004137,100247,2025-04-25,07:30:00,Withdrawal,Branch,60957.98,NPR,406833.85,Self,ATM cash withdrawal,False
7004148,100247,2025-05-25,16:15:00,Fee,Mobile App,1259.65,NPR,405574.2,,Monthly account maintenance fee,False
7004133,100247,2025-06-01,07:30:00,Transfer In,Mobile App,7299.87,NPR,412874.07,,Incoming fund transfer,False
7004147,100247,2025-06-21,13:45:00,Loan EMI,Internet Banking,25207.12,NPR,387666.95,,Loan EMI auto-debit,False
7004139,100247,2025-08-17,09:15:00,Interest Credit,Mobile App,27311.25,NPR,414978.2,,Quarterly interest credit,False
7004141,100247,2025-09-02,17:15:00,Transfer In,Internet Banking,55900.98,NPR,470879.18,,Incoming fund transfer,False
7004136,100247,2025-09-30,21:45:00,Loan EMI,Internet Banking,20415.09,NPR,450464.09,,Loan EMI auto-debit,False
7004144,100247,2025-10-15,10:30:00,Withdrawal,Branch,21075.28,NPR,429388.81,Self,ATM cash withdrawal,False
7004134,100247,2025-11-21,21:30:00,Deposit,Mobile App,23070.85,NPR,452459.66,Self,Cash deposit at branch counter,False
7004143,100247,2025-11-26,14:15:00,Deposit,ATM,91889,NPR,544348.66,Self,Cash deposit at branch counter,True
7004152,100247,2025-12-17,22:30:00,POS Purchase,Internet Banking,9461.85,NPR,534886.81,Bhat-Bhateni Supermarket,Point-of-sale card purchase,False
7004145,100247,2025-12-28,16:00:00,Fee,POS,391.12,NPR,534495.69,,Monthly account maintenance fee,False
7004149,100247,2026-01-05,07:15:00,Loan EMI,Internet Banking,6138.46,NPR,528357.23,,Loan EMI auto-debit,False
7004142,100247,2026-05-18,17:45:00,Fee,IVR,208.88,NPR,528148.35,,Monthly account maintenance fee,False
7004150,100247,2026-06-23,07:15:00,Interest Credit,Internet Banking,90530.19,NPR,618678.54,,Quarterly interest credit,True
7004151,100247,2026-07-04,10:30:00,Transfer In,POS,230.26,NPR,618908.8,,Incoming fund transfer,False
7004138,100247,2026-07-09,19:30:00,Interest Credit,Branch,32260.9,NPR,651169.7,,Quarterly interest credit,False
7004153,100247,2026-08-04,12:30:00,Withdrawal,Mobile App,590.83,NPR,650578.87,Self,ATM cash withdrawal,False
7004132,100247,2026-08-27,08:30:00,Transfer Out,Branch,22283.04,NPR,628295.83,,Outgoing fund transfer,False
7004157,100248,2024-10-07,08:15:00,Loan EMI,Internet Banking,6665.53,NPR,41289.33,,Loan EMI auto-debit,False
7004154,100248,2024-10-22,09:30:00,Interest Credit,POS,69318.31,NPR,110607.64,,Quarterly interest credit,False
7004163,100248,2024-10-29,17:30:00,Transfer Out,ATM,55217.8,NPR,55389.84,,Outgoing fund transfer,False
7004155,100248,2024-12-12,13:00:00,Transfer Out,POS,54897.45,NPR,492.39,,Outgoing fund transfer,False
7004158,100248,2025-01-26,06:45:00,Withdrawal,POS,33858.25,NPR,-33365.86,Self,ATM cash withdrawal,False
7004169,100248,2025-04-06,09:30:00,POS Purchase,Mobile App,9240.92,NPR,-42606.78,IME Remit,Point-of-sale card purchase,False
7004159,100248,2025-04-10,10:00:00,Interest Credit,Internet Banking,67315.79,NPR,24709.01,,Quarterly interest credit,False
7004160,100248,2025-06-19,17:00:00,Fee,Branch,296.58,NPR,24412.43,,Monthly account maintenance fee,False
7004168,100248,2025-07-03,12:15:00,Loan EMI,Internet Banking,5469.6,NPR,18942.83,,Loan EMI auto-debit,False
7004166,100248,2025-07-13,06:45:00,Deposit,ATM,5580.72,NPR,24523.55,Self,Cash deposit at branch counter,False
7004156,100248,2025-08-09,13:15:00,Interest Credit,Internet Banking,8031.92,NPR,32555.47,,Quarterly interest credit,False
7004162,100248,2025-12-05,10:00:00,Transfer In,Internet Banking,26920.62,NPR,59476.09,,Incoming fund transfer,False
7004164,100248,2026-01-10,15:15:00,POS Purchase,Internet Banking,4092.34,NPR,55383.75,eSewa,Point-of-sale card purchase,False
7004167,100248,2026-01-11,22:45:00,Interest Credit,Internet Banking,77810.7,NPR,133194.45,,Quarterly interest credit,False
7004161,100248,2026-01-25,18:30:00,Loan EMI,Internet Banking,17440.28,NPR,115754.17,,Loan EMI auto-debit,False
7004165,100248,2026-05-27,20:15:00,POS Purchase,IVR,8191.16,NPR,107563.01,Amazon,Point-of-sale card purchase,False
7004181,100249,2024-12-01,08:00:00,Fee,IVR,744.88,NPR,806810.88,,Monthly account maintenance fee,False
7004190,100249,2024-12-26,11:00:00,Fee,IVR,1477.67,NPR,805333.21,,Monthly account maintenance fee,False
7004187,100249,2025-02-05,07:30:00,Transfer In,Internet Banking,45360.77,NPR,850693.98,,Incoming fund transfer,False
7004188,100249,2025-03-18,17:00:00,POS Purchase,ATM,10791.2,NPR,839902.78,Amazon,Point-of-sale card purchase,False
7004170,100249,2025-04-05,07:45:00,Interest Credit,IVR,60205.98,NPR,900108.76,,Quarterly interest credit,False
7004180,100249,2025-04-18,15:30:00,Interest Credit,Internet Banking,43164.36,NPR,943273.12,,Quarterly interest credit,False
7004172,100249,2025-04-24,11:30:00,Interest Credit,Mobile App,2727.66,NPR,946000.78,,Quarterly interest credit,False
7004184,100249,2025-06-07,13:45:00,Withdrawal,Internet Banking,57542.05,NPR,888458.73,Self,ATM cash withdrawal,False
7004174,100249,2025-07-02,06:00:00,Interest Credit,POS,15803.73,NPR,904262.46,,Quarterly interest credit,False
7004185,100249,2025-07-20,15:00:00,Deposit,Mobile App,49000.94,NPR,953263.4,Self,Cash deposit at branch counter,False
7004175,100249,2025-09-07,10:15:00,Transfer In,Internet Banking,54800.07,NPR,1008063.47,,Incoming fund transfer,False
7004176,100249,2025-10-05,18:45:00,Interest Credit,POS,28029.06,NPR,1036092.53,,Quarterly interest credit,False
7004192,100249,2025-11-07,15:00:00,Loan EMI,Internet Banking,23636.57,NPR,1012455.96,,Loan EMI auto-debit,False
7004171,100249,2025-12-10,16:00:00,Deposit,ATM,62025.52,NPR,1074481.48,Self,Cash deposit at branch counter,False
7004183,100249,2025-12-11,15:00:00,POS Purchase,IVR,10911.15,NPR,1063570.33,Salary Employer Pvt Ltd,Point-of-sale card purchase,False
7004182,100249,2025-12-23,12:30:00,Interest Credit,Mobile App,18723.76,NPR,1082294.09,,Quarterly interest credit,False
7004173,100249,2025-12-28,13:30:00,Deposit,Branch,5671.63,NPR,1087965.72,Self,Cash deposit at branch counter,False
7004186,100249,2026-02-16,13:00:00,POS Purchase,Mobile App,5184.25,NPR,1082781.47,Bhat-Bhateni Supermarket,Point-of-sale card purchase,False
7004189,100249,2026-02-22,21:15:00,Transfer In,POS,17261.88,NPR,1100043.35,,Incoming fund transfer,False
7004191,100249,2026-03-13,15:45:00,Interest Credit,IVR,47306.06,NPR,1147349.41,,Quarterly interest credit,False
7004177,100249,2026-05-25,09:00:00,Loan EMI,Internet Banking,5518.39,NPR,1141831.02,,Loan EMI auto-debit,False
7004179,100249,2026-07-10,19:45:00,Transfer Out,POS,11819.9,NPR,1130011.12,,Outgoing fund transfer,False
7004178,100249,2026-08-18,22:00:00,Transfer In,ATM,24504.53,NPR,1154515.65,,Incoming fund transfer,False
7004193,100250,2025-01-25,13:00:00,Transfer Out,POS,33639.25,NPR,-33639.25,,Outgoing fund transfer,False
7004194,100250,2025-08-02,10:00:00,Transfer In,Mobile App,26515.62,NPR,-7123.63,,Incoming fund transfer,False
7004197,100251,2025-09-05,06:00:00,Transfer Out,Internet Banking,34597.25,NPR,77179.81,,Outgoing fund transfer,False
7004208,100251,2025-09-07,06:00:00,Fee,Internet Banking,389.86,NPR,76789.95,,Monthly account maintenance fee,False
7004199,100251,2025-09-20,07:30:00,Fee,ATM,730.06,NPR,76059.89,,Monthly account maintenance fee,False
7004200,100251,2025-10-12,22:15:00,Interest Credit,Internet Banking,27987.3,NPR,104047.19,,Quarterly interest credit,False
7004201,100251,2025-10-30,08:15:00,Transfer In,POS,13265.76,NPR,117312.95,,Incoming fund transfer,False
7004195,100251,2025-11-01,12:45:00,Interest Credit,ATM,45303.61,NPR,162616.56,,Quarterly interest credit,False
7004203,100251,2025-11-23,12:15:00,Loan EMI,Internet Banking,9529.47,NPR,153087.09,,Loan EMI auto-debit,False
7004209,100251,2025-12-05,17:15:00,Loan EMI,Internet Banking,43042.13,NPR,110044.96,,Loan EMI auto-debit,False
7004205,100251,2025-12-29,07:00:00,Loan EMI,Internet Banking,41011.15,NPR,69033.81,,Loan EMI auto-debit,False
7004207,100251,2026-01-28,17:15:00,Fee,POS,254.02,NPR,68779.79,,Monthly account maintenance fee,False
7004196,100251,2026-03-07,07:30:00,Deposit,IVR,80202.47,NPR,148982.26,Self,Cash deposit at branch counter,True
7004198,100251,2026-03-20,15:15:00,Transfer In,Internet Banking,73293.83,NPR,222276.09,,Incoming fund transfer,False
7004204,100251,2026-04-26,08:15:00,Interest Credit,Internet Banking,12695.67,NPR,234971.76,,Quarterly interest credit,False
7004206,100251,2026-07-05,14:00:00,Fee,POS,1286.83,NPR,233684.93,,Monthly account maintenance fee,False
7004202,100251,2026-07-31,10:30:00,Deposit,Branch,59709.34,NPR,293394.27,Self,Cash deposit at branch counter,False
7004210,100252,2025-08-20,20:00:00,Fee,IVR,65.16,NPR,-65.16,,Monthly account maintenance fee,False
7004212,100252,2025-12-30,20:15:00,Loan EMI,Internet Banking,39539.01,NPR,-39604.17,,Loan EMI auto-debit,False
7004211,100252,2026-01-06,12:15:00,Deposit,Branch,36038.3,NPR,-3565.87,Self,Cash deposit at branch counter,False
7004219,100253,2024-07-09,16:45:00,Loan EMI,Internet Banking,29426.93,NPR,241340.72,,Loan EMI auto-debit,False
7004214,100253,2024-08-18,21:15:00,Withdrawal,POS,5167.11,NPR,236173.61,Self,ATM cash withdrawal,False
7004217,100253,2024-08-24,18:00:00,Transfer Out,Internet Banking,15522.23,NPR,220651.38,,Outgoing fund transfer,False
7004222,100253,2025-01-05,13:30:00,Loan EMI,Internet Banking,36736.46,NPR,183914.92,,Loan EMI auto-debit,False
7004223,100253,2025-02-07,09:45:00,Transfer Out,Internet Banking,61804.78,NPR,122110.14,,Outgoing fund transfer,False
7004218,100253,2025-03-19,10:00:00,Fee,Internet Banking,953.56,NPR,121156.58,,Monthly account maintenance fee,False
7004221,100253,2025-04-03,14:30:00,Transfer In,Mobile App,61561.22,NPR,182717.8,,Incoming fund transfer,False
7004215,100253,2025-05-11,14:00:00,Interest Credit,POS,51018.07,NPR,233735.87,,Quarterly interest credit,False
7004220,100253,2025-05-16,13:45:00,Withdrawal,Branch,59386.46,NPR,174349.41,Self,ATM cash withdrawal,False
7004213,100253,2025-10-10,12:00:00,Loan EMI,Internet Banking,13334.05,NPR,161015.36,,Loan EMI auto-debit,False
7004216,100253,2025-11-14,17:00:00,Transfer In,ATM,45559,NPR,206574.36,,Incoming fund transfer,False
7004225,100253,2025-12-01,12:30:00,Withdrawal,Mobile App,15656.02,NPR,190918.34,Self,ATM cash withdrawal,False
7004226,100253,2026-03-03,11:00:00,Transfer Out,Internet Banking,38941.42,NPR,151976.92,,Outgoing fund transfer,False
7004224,100253,2026-04-14,21:30:00,Fee,Internet Banking,480.41,NPR,151496.51,,Monthly account maintenance fee,False
7004230,100254,2024-02-26,16:00:00,Interest Credit,ATM,63433.9,NPR,339127.4,,Quarterly interest credit,False
7004236,100254,2024-02-29,08:15:00,Fee,IVR,1196.35,NPR,337931.05,,Monthly account maintenance fee,False
7004238,100254,2024-04-11,11:45:00,Transfer In,Mobile App,80774.12,NPR,418705.17,,Incoming fund transfer,True
7004231,100254,2024-05-09,14:45:00,Loan EMI,Internet Banking,19039.11,NPR,399666.06,,Loan EMI auto-debit,False
7004235,100254,2024-10-26,22:15:00,Deposit,Internet Banking,4496.64,NPR,404162.7,Self,Cash deposit at branch counter,False
7004234,100254,2024-12-22,17:00:00,Deposit,ATM,19566.3,NPR,423729,Self,Cash deposit at branch counter,False
7004239,100254,2025-03-17,18:30:00,Interest Credit,IVR,56661.25,NPR,480390.25,,Quarterly interest credit,False
7004227,100254,2025-03-19,20:30:00,Interest Credit,ATM,45159,NPR,525549.25,,Quarterly interest credit,False
7004241,100254,2025-03-29,13:45:00,POS Purchase,Mobile App,8632.6,NPR,516916.65,Khalti,Point-of-sale card purchase,False
7004233,100254,2025-05-15,17:45:00,Withdrawal,IVR,63015.85,NPR,453900.8,Self,ATM cash withdrawal,False
7004228,100254,2025-06-20,22:45:00,Transfer Out,POS,17456.62,NPR,436444.18,,Outgoing fund transfer,False
7004232,100254,2025-07-26,14:45:00,Deposit,IVR,9449.98,NPR,445894.16,Self,Cash deposit at branch counter,False
7004229,100254,2026-02-25,17:15:00,Deposit,POS,42738.84,NPR,488633,Self,Cash deposit at branch counter,False
7004240,100254,2026-03-04,07:45:00,Interest Credit,ATM,28178.69,NPR,516811.69,,Quarterly interest credit,False
7004242,100254,2026-04-22,14:30:00,Withdrawal,IVR,10431.86,NPR,506379.83,Self,ATM cash withdrawal,False
7004237,100254,2026-06-02,18:00:00,Transfer In,ATM,36226.82,NPR,542606.65,,Incoming fund transfer,False
7004243,100254,2026-07-28,07:00:00,Withdrawal,POS,49693.27,NPR,492913.38,Self,ATM cash withdrawal,False
7004248,100255,2024-02-23,17:00:00,POS Purchase,ATM,793.36,NPR,49399.92,Khalti,Point-of-sale card purchase,False
7004246,100255,2024-09-14,20:30:00,Interest Credit,ATM,68382.96,NPR,117782.88,,Quarterly interest credit,False
7004250,100255,2024-10-03,12:15:00,Fee,POS,106.47,NPR,117676.41,,Monthly account maintenance fee,False
7004254,100255,2024-12-14,18:30:00,POS Purchase,ATM,3411.99,NPR,114264.42,Salary Employer Pvt Ltd,Point-of-sale card purchase,False
7004253,100255,2025-02-06,06:45:00,Loan EMI,Internet Banking,39533.83,NPR,74730.59,,Loan EMI auto-debit,False
7004245,100255,2025-03-12,18:15:00,Interest Credit,ATM,50794.81,NPR,125525.4,,Quarterly interest credit,False
7004247,100255,2025-05-26,12:45:00,Fee,Internet Banking,71.46,NPR,125453.94,,Monthly account maintenance fee,False
7004249,100255,2025-09-07,07:45:00,POS Purchase,ATM,8898.7,NPR,116555.24,Khalti,Point-of-sale card purchase,False
7004251,100255,2026-02-22,10:15:00,Fee,Internet Banking,367.64,NPR,116187.6,,Monthly account maintenance fee,False
7004244,100255,2026-06-08,18:30:00,Withdrawal,Internet Banking,28822.21,NPR,87365.39,Self,ATM cash withdrawal,False
7004252,100255,2026-08-16,20:45:00,Transfer In,Mobile App,81438.79,NPR,168804.18,,Incoming fund transfer,False
7004272,100256,2024-01-05,13:00:00,Transfer In,IVR,92065.96,NPR,475750.43,,Incoming fund transfer,True
7004255,100256,2024-03-26,09:45:00,Deposit,ATM,59448.04,NPR,535198.47,Self,Cash deposit at branch counter,False
7004264,100256,2024-04-16,16:45:00,Interest Credit,POS,17561.25,NPR,552759.72,,Quarterly interest credit,False
7004263,100256,2024-04-23,10:15:00,Transfer Out,Branch,53663.64,NPR,499096.08,,Outgoing fund transfer,False
7004261,100256,2024-05-06,20:00:00,Transfer Out,ATM,37899.3,NPR,461196.78,,Outgoing fund transfer,False
7004266,100256,2024-05-17,16:45:00,Transfer Out,ATM,57458.35,NPR,403738.43,,Outgoing fund transfer,False
7004268,100256,2024-07-15,16:00:00,Interest Credit,Branch,46634.4,NPR,450372.83,,Quarterly interest credit,False
7004259,100256,2024-09-01,07:45:00,Interest Credit,POS,25230.14,NPR,475602.97,,Quarterly interest credit,False
7004257,100256,2024-10-13,13:45:00,Transfer In,Branch,41318.39,NPR,516921.36,,Incoming fund transfer,False
7004262,100256,2024-12-17,12:30:00,Transfer Out,Mobile App,26289.6,NPR,490631.76,,Outgoing fund transfer,False
7004260,100256,2025-04-27,06:30:00,Transfer In,IVR,40488.38,NPR,531120.14,,Incoming fund transfer,False
7004270,100256,2025-06-24,06:00:00,Withdrawal,ATM,7704.47,NPR,523415.67,Self,ATM cash withdrawal,False
7004271,100256,2025-07-25,11:30:00,Withdrawal,Mobile App,47241.35,NPR,476174.32,Self,ATM cash withdrawal,False
7004265,100256,2025-10-20,10:45:00,Loan EMI,Internet Banking,18001.59,NPR,458172.73,,Loan EMI auto-debit,False
7004269,100256,2025-11-28,14:15:00,Interest Credit,POS,71523.02,NPR,529695.75,,Quarterly interest credit,False
7004258,100256,2026-01-07,21:00:00,Deposit,POS,45871.22,NPR,575566.97,Self,Cash deposit at branch counter,False
7004256,100256,2026-06-07,20:15:00,Transfer In,ATM,75428.02,NPR,650994.99,,Incoming fund transfer,False
7004267,100256,2026-07-05,15:30:00,Transfer In,POS,54486.93,NPR,705481.92,,Incoming fund transfer,False
7004278,100257,2026-04-14,22:30:00,Deposit,IVR,71327.21,NPR,88437.41,Self,Cash deposit at branch counter,False
7004287,100257,2026-04-25,08:30:00,Deposit,Mobile App,29058.99,NPR,117496.4,Self,Cash deposit at branch counter,False
7004277,100257,2026-05-01,11:30:00,Withdrawal,Mobile App,30209.93,NPR,87286.47,Self,ATM cash withdrawal,False
7004286,100257,2026-05-08,15:45:00,Interest Credit,IVR,80352.79,NPR,167639.26,,Quarterly interest credit,False
7004282,100257,2026-05-16,15:00:00,POS Purchase,ATM,2687.88,NPR,164951.38,Local ATM Withdrawal,Point-of-sale card purchase,False
7004276,100257,2026-05-27,15:00:00,POS Purchase,POS,418.89,NPR,164532.49,Foodmandu,Point-of-sale card purchase,False
7004280,100257,2026-06-01,15:15:00,Transfer Out,POS,39307.58,NPR,125224.91,,Outgoing fund transfer,False
7004274,100257,2026-06-15,12:45:00,Transfer In,Internet Banking,7223.66,NPR,132448.57,,Incoming fund transfer,False
7004273,100257,2026-07-01,11:00:00,Fee,Mobile App,564.49,NPR,131884.08,,Monthly account maintenance fee,False
7004283,100257,2026-07-06,12:30:00,Loan EMI,Internet Banking,22955.25,NPR,108928.83,,Loan EMI auto-debit,False
7004285,100257,2026-08-04,20:30:00,Transfer In,IVR,91026.48,NPR,199955.31,,Incoming fund transfer,True
7004281,100257,2026-08-10,14:00:00,Transfer Out,Internet Banking,44512.17,NPR,155443.14,,Outgoing fund transfer,False
7004284,100257,2026-08-16,22:45:00,POS Purchase,ATM,10231.21,NPR,145211.93,NEA Bill Pay,Point-of-sale card purchase,False
7004275,100257,2026-08-18,12:00:00,Fee,POS,1374.55,NPR,143837.38,,Monthly account maintenance fee,False
7004279,100257,2026-08-25,22:15:00,Deposit,Mobile App,67691.02,NPR,211528.4,Self,Cash deposit at branch counter,False
7004300,100258,2024-08-21,17:30:00,Transfer Out,Mobile App,24078.05,NPR,-22647.25,,Outgoing fund transfer,False
7004292,100258,2024-11-03,22:15:00,Deposit,Internet Banking,2592.82,NPR,-20054.43,Self,Cash deposit at branch counter,False
7004289,100258,2025-06-10,11:15:00,Interest Credit,Internet Banking,51534.34,NPR,31479.91,,Quarterly interest credit,False
7004288,100258,2025-07-22,18:00:00,Loan EMI,Internet Banking,17721.25,NPR,13758.66,,Loan EMI auto-debit,False
7004291,100258,2025-08-22,08:30:00,Fee,Branch,315.15,NPR,13443.51,,Monthly account maintenance fee,False
7004303,100258,2025-10-07,13:00:00,Deposit,POS,9666.58,NPR,23110.09,Self,Cash deposit at branch counter,False
7004294,100258,2025-10-13,12:45:00,Deposit,POS,35320.36,NPR,58430.45,Self,Cash deposit at branch counter,False
7004290,100258,2025-12-06,15:00:00,Transfer In,POS,25085.77,NPR,83516.22,,Incoming fund transfer,False
7004293,100258,2025-12-06,19:15:00,Loan EMI,Internet Banking,29297.91,NPR,54218.31,,Loan EMI auto-debit,False
7004296,100258,2025-12-30,17:45:00,Interest Credit,Mobile App,50222.01,NPR,104440.32,,Quarterly interest credit,False
7004297,100258,2025-12-30,18:15:00,Withdrawal,IVR,24984.4,NPR,79455.92,Self,ATM cash withdrawal,False
7004295,100258,2026-01-07,12:00:00,Interest Credit,Branch,47079.94,NPR,126535.86,,Quarterly interest credit,False
7004302,100258,2026-02-17,08:15:00,Withdrawal,Internet Banking,15115.41,NPR,111420.45,Self,ATM cash withdrawal,False
7004301,100258,2026-02-19,16:15:00,Fee,IVR,1253.23,NPR,110167.22,,Monthly account maintenance fee,False
7004298,100258,2026-04-13,18:45:00,Transfer Out,Internet Banking,12146.8,NPR,98020.42,,Outgoing fund transfer,False
7004299,100258,2026-08-08,16:45:00,Interest Credit,Mobile App,16273.81,NPR,114294.23,,Quarterly interest credit,False
7004305,100259,2024-07-08,21:15:00,Transfer Out,Mobile App,63897.15,NPR,-63897.15,,Outgoing fund transfer,False
7004304,100259,2024-12-01,06:45:00,Withdrawal,IVR,9823.49,NPR,-73720.64,Self,ATM cash withdrawal,False
7004306,100259,2025-01-23,22:15:00,Transfer Out,ATM,13679.37,NPR,-87400.01,,Outgoing fund transfer,False
7004312,100260,2024-07-03,17:30:00,Withdrawal,ATM,6444.31,NPR,125241.36,Self,ATM cash withdrawal,False
7004307,100260,2024-09-13,12:00:00,Transfer In,POS,18853.11,NPR,144094.47,,Incoming fund transfer,False
7004311,100260,2024-11-03,17:00:00,Fee,IVR,769.9,NPR,143324.57,,Monthly account maintenance fee,False
7004314,100260,2025-04-21,08:15:00,Withdrawal,Mobile App,26766.51,NPR,116558.06,Self,ATM cash withdrawal,False
7004309,100260,2025-06-19,06:30:00,Fee,Mobile App,486.2,NPR,116071.86,,Monthly account maintenance fee,False
7004308,100260,2025-07-22,06:00:00,Fee,Branch,1095.48,NPR,114976.38,,Monthly account maintenance fee,False
7004313,100260,2026-01-12,16:00:00,Fee,Mobile App,514.85,NPR,114461.53,,Monthly account maintenance fee,False
7004310,100260,2026-03-19,21:30:00,POS Purchase,POS,504.61,NPR,113956.92,Foodmandu,Point-of-sale card purchase,False
7004315,100260,2026-04-01,06:00:00,Fee,Branch,1061.61,NPR,112895.31,,Monthly account maintenance fee,False
7004324,100261,2024-01-05,12:15:00,Transfer Out,ATM,64187.64,NPR,61672.3,,Outgoing fund transfer,False
7004322,100261,2024-02-24,06:00:00,Interest Credit,ATM,66543.82,NPR,128216.12,,Quarterly interest credit,False
7004338,100261,2024-03-11,06:15:00,Withdrawal,Mobile App,51312.88,NPR,76903.24,Self,ATM cash withdrawal,False
7004336,100261,2024-05-10,11:00:00,Withdrawal,Internet Banking,2802.22,NPR,74101.02,Self,ATM cash withdrawal,False
7004332,100261,2024-06-26,06:00:00,Deposit,IVR,78694.13,NPR,152795.15,Self,Cash deposit at branch counter,False
7004317,100261,2024-09-15,09:45:00,Interest Credit,ATM,15978.68,NPR,168773.83,,Quarterly interest credit,False
7004316,100261,2024-09-26,11:45:00,Transfer In,IVR,17151.05,NPR,185924.88,,Incoming fund transfer,False
7004334,100261,2024-12-05,14:00:00,Fee,ATM,1251.83,NPR,184673.05,,Monthly account maintenance fee,False
7004323,100261,2024-12-25,07:15:00,Withdrawal,POS,8440.68,NPR,176232.37,Self,ATM cash withdrawal,False
7004325,100261,2025-04-22,17:45:00,Fee,POS,827.33,NPR,175405.04,,Monthly account maintenance fee,False
7004319,100261,2025-06-09,17:00:00,Interest Credit,IVR,38401.66,NPR,213806.7,,Quarterly interest credit,False
7004339,100261,2025-08-21,06:45:00,Deposit,ATM,90736.12,NPR,304542.82,Self,Cash deposit at branch counter,True
7004320,100261,2025-08-27,20:45:00,Withdrawal,Internet Banking,25048.29,NPR,279494.53,Self,ATM cash withdrawal,False
7004333,100261,2025-10-31,12:45:00,Transfer In,Branch,14077.5,NPR,293572.03,,Incoming fund transfer,False
7004330,100261,2025-12-06,16:45:00,POS Purchase,IVR,5663.37,NPR,287908.66,Amazon,Point-of-sale card purchase,False
7004329,100261,2025-12-14,22:45:00,Interest Credit,IVR,29303.11,NPR,317211.77,,Quarterly interest credit,False
7004327,100261,2025-12-15,09:00:00,Interest Credit,Internet Banking,58614.69,NPR,375826.46,,Quarterly interest credit,False
7004321,100261,2025-12-20,16:45:00,Transfer Out,IVR,30705.19,NPR,345121.27,,Outgoing fund transfer,False
7004318,100261,2026-02-12,18:00:00,Transfer In,Mobile App,31204.23,NPR,376325.5,,Incoming fund transfer,False
7004328,100261,2026-02-22,22:15:00,POS Purchase,Internet Banking,6614.36,NPR,369711.14,Khalti,Point-of-sale card purchase,False
7004326,100261,2026-02-26,16:00:00,POS Purchase,IVR,7295.35,NPR,362415.79,,Point-of-sale card purchase,False
7004337,100261,2026-03-05,16:00:00,Deposit,ATM,15156.62,NPR,377572.41,Self,Cash deposit at branch counter,False
7004340,100261,2026-03-12,07:30:00,Transfer In,ATM,40340.02,NPR,417912.43,,Incoming fund transfer,False
7004335,100261,2026-03-24,06:30:00,Transfer In,Mobile App,54433.84,NPR,472346.27,,Incoming fund transfer,False
7004331,100261,2026-06-15,22:15:00,Transfer In,Branch,44446.65,NPR,516792.92,,Incoming fund transfer,False
7004351,100262,2024-01-07,10:45:00,Withdrawal,IVR,7152.33,NPR,52479.11,Self,ATM cash withdrawal,False
7004344,100262,2024-01-12,07:15:00,Loan EMI,Internet Banking,18961.18,NPR,33517.93,,Loan EMI auto-debit,False
7004366,100262,2024-03-31,21:15:00,Loan EMI,Internet Banking,4283.73,NPR,29234.2,,Loan EMI auto-debit,False
7004341,100262,2024-04-14,20:00:00,Withdrawal,POS,30786.35,NPR,-1552.15,Self,ATM cash withdrawal,False
7004347,100262,2024-06-10,07:45:00,Fee,Internet Banking,1222.61,NPR,-2774.76,,Monthly account maintenance fee,False
7004363,100262,2024-06-22,14:45:00,Transfer In,Mobile App,1304.91,NPR,-1469.85,,Incoming fund transfer,False
